,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
5164,6/1/2019,767,39,1,C2,0,85693,23/05/17,,1,3,216430,2
5165,7/1/2019,767,39,1,C2,0,85693,23/05/17,,1,3,150100,1
5166,8/1/2019,767,39,1,C2,0,85693,23/05/17,,1,3,349900,1
5167,9/1/2019,767,39,1,C2,0,85693,23/05/17,,1,3,200310,1
5168,10/1/2019,767,39,1,C2,0,85693,23/05/17,,1,3,250000,1
5169,11/1/2019,767,39,1,C2,0,85693,23/05/17,31/10/19,1,3,0,1
5170,4/1/2020,768,23,1,C26,1,87853,25/04/20,,1,1,0,3
5171,5/1/2020,768,23,1,C26,1,87853,25/04/20,,1,1,0,3
5172,6/1/2020,768,23,1,C26,1,87853,25/04/20,,1,1,1663040,3
5173,7/1/2020,768,23,1,C26,1,87853,25/04/20,,1,1,4402980,4
5174,8/1/2020,768,23,1,C26,1,87853,25/04/20,,1,1,772960,4
5175,9/1/2020,768,24,1,C26,1,87853,25/04/20,,1,1,1057370,4
5176,10/1/2020,768,24,1,C26,1,87853,25/04/20,,1,1,0,2
5177,11/1/2020,768,24,1,C26,1,87853,25/04/20,,1,1,400000,2
5178,12/1/2020,768,24,1,C26,1,87853,25/04/20,13/12/20,1,1,299100,2
5179,11/1/2020,769,36,0,C11,1,107149,11/1/2020,,3,3,0,1
5180,12/1/2020,769,36,0,C11,1,107149,11/1/2020,,3,3,0,1
5181,7/1/2019,770,25,0,C26,0,18544,7/5/2019,,2,2,0,1
5182,8/1/2019,770,25,0,C26,0,18544,7/5/2019,,2,2,0,1
5183,9/1/2019,770,25,0,C26,0,18544,7/5/2019,,2,2,0,1
5184,10/1/2019,770,25,0,C26,0,18544,7/5/2019,,2,2,960420,3
5185,11/1/2019,770,25,0,C26,0,18544,7/5/2019,,2,2,489610,3
5186,12/1/2019,770,26,0,C26,0,18544,7/5/2019,,2,2,300280,3
5187,1/1/2020,770,26,0,C26,0,18544,7/5/2019,,2,2,0,1
5188,7/1/2020,771,36,0,C5,1,45071,7/11/2020,,2,2,0,1
5189,8/1/2020,771,36,0,C5,1,45071,7/11/2020,29/07/20,2,2,0,1
5190,7/1/2019,772,29,0,C29,2,75986,7/8/2019,,3,3,0,1
5191,8/1/2019,772,29,0,C29,2,75986,7/8/2019,,3,3,0,1
5192,9/1/2019,772,29,0,C29,2,75986,7/8/2019,,3,3,0,1
5193,10/1/2019,772,29,0,C29,2,75986,7/8/2019,,3,3,101750,3
5194,11/1/2019,772,29,0,C29,2,75986,7/8/2019,,3,3,1711660,3
5195,12/1/2019,772,29,0,C29,2,75986,7/8/2019,,3,3,300000,3
5196,1/1/2020,772,29,0,C29,2,75986,7/8/2019,,3,3,538240,2
5197,2/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,1763480,2
5198,3/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,1627560,2
5199,4/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,0,1
5200,5/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,208120,1
5201,6/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,296560,1
5202,7/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,614520,3
5203,8/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,990740,3
5204,9/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,1458680,3
5205,10/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,1436460,4
5206,11/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,2063800,4
5207,12/1/2020,772,30,0,C29,2,75986,7/8/2019,,3,3,4356060,4
5208,10/1/2019,773,29,0,C29,0,51600,28/10/19,,2,2,0,1
5209,11/1/2019,773,29,0,C29,0,51600,28/10/19,,2,2,0,1
5210,12/1/2019,773,30,0,C29,0,51600,28/10/19,,2,2,0,1
5211,1/1/2020,773,30,0,C29,0,51600,28/10/19,,2,2,0,1
5212,2/1/2020,773,30,0,C29,0,51600,28/10/19,2/1/2020,2,2,0,1
5213,6/1/2020,776,37,1,C8,1,63587,6/9/2020,,2,2,0,1
5214,7/1/2020,776,37,1,C8,1,63587,6/9/2020,,2,2,271530,2
5215,8/1/2020,776,37,1,C8,1,63587,6/9/2020,,2,2,442440,2
5216,9/1/2020,776,37,1,C8,1,63587,6/9/2020,,2,2,260000,2
5217,10/1/2020,776,37,1,C8,1,63587,6/9/2020,,2,2,844890,2
5218,11/1/2020,776,37,1,C8,1,63587,6/9/2020,,2,2,0,2
5219,12/1/2020,776,37,1,C8,1,63587,6/9/2020,12/1/2020,2,2,0,2
5220,12/1/2019,777,29,1,C22,2,70816,28/11/19,,2,2,0,1
5221,1/1/2020,777,29,1,C22,2,70816,28/11/19,,2,2,200000,2
5222,2/1/2020,777,29,1,C22,2,70816,28/11/19,,2,2,500000,2
5223,3/1/2020,777,29,1,C22,2,70816,28/11/19,,2,2,500000,2
5224,4/1/2020,777,29,1,C22,2,70816,28/11/19,,2,2,0,1
5225,5/1/2020,777,29,1,C22,2,70816,28/11/19,,2,2,0,1
5226,6/1/2020,777,29,1,C22,2,70816,28/11/19,,2,2,245280,1
5227,7/1/2020,777,30,1,C22,2,70816,28/11/19,24/07/20,2,2,0,1
5228,6/1/2019,778,30,0,C9,1,38990,13/06/19,,2,2,0,1
5229,7/1/2019,778,30,0,C9,1,38990,13/06/19,,2,2,0,1
5230,8/1/2019,778,30,0,C9,1,38990,13/06/19,,2,2,150570,1
5231,9/1/2019,778,30,0,C9,1,38990,13/06/19,,2,2,356940,1
5232,10/1/2019,778,30,0,C9,1,38990,13/06/19,,2,2,150470,1
5233,11/1/2019,778,30,0,C9,1,38990,13/06/19,,2,2,183300,1
5234,12/1/2019,778,31,0,C9,1,38990,13/06/19,,2,2,153230,1
5235,1/1/2020,778,31,0,C9,1,38990,13/06/19,,2,2,389660,1
5236,2/1/2020,778,,0,C9,1,38990,13/06/19,,2,2,0,1
5237,3/1/2020,778,31,0,C9,1,38990,13/06/19,,2,2,539360,1
5238,4/1/2020,778,31,0,C9,1,38990,13/06/19,,2,2,0,1
5239,5/1/2020,778,31,0,C9,1,38990,13/06/19,,2,2,0,1
5240,6/1/2020,778,31,0,C9,1,38990,13/06/19,,2,2,0,1
5241,7/1/2020,778,31,0,C9,1,38990,13/06/19,7/12/2020,2,2,0,1
5242,4/1/2020,779,35,1,C23,2,23182,4/5/2020,,1,1,0,1
5243,5/1/2020,779,35,1,C23,2,23182,4/5/2020,,1,1,0,1
5244,6/1/2020,779,35,1,C23,2,23182,4/5/2020,24/06/20,1,1,0,1
5245,12/1/2019,781,40,1,C23,2,82503,21/12/19,,3,3,0,1
5246,1/1/2020,781,40,1,C23,2,82503,21/12/19,,3,3,0,1
5247,2/1/2020,781,40,1,C23,2,82503,21/12/19,,3,3,0,1
5248,3/1/2020,781,40,1,C23,2,82503,21/12/19,,3,3,214500,1
5249,4/1/2020,781,40,1,C23,2,82503,21/12/19,,3,3,0,1
5250,5/1/2020,781,41,1,C23,2,82503,21/12/19,,3,3,151410,1
5251,6/1/2020,781,41,1,C23,2,82503,21/12/19,,3,3,146680,1
5252,7/1/2020,781,41,1,C23,2,82503,21/12/19,,3,3,200000,1
5253,8/1/2020,781,41,1,C23,2,82503,21/12/19,29/07/20,3,3,0,1
5254,6/1/2020,782,36,1,C29,1,42314,14/06/20,,2,2,0,1
5255,7/1/2020,782,36,1,C29,1,42314,14/06/20,,2,2,479710,2
5256,8/1/2020,782,36,1,C29,1,42314,14/06/20,,2,2,182860,2
5257,9/1/2020,782,36,1,C29,1,42314,14/06/20,,2,2,674350,2
5258,10/1/2020,782,36,1,C29,1,42314,14/06/20,,2,2,234120,3
5259,11/1/2020,782,36,1,C29,1,42314,14/06/20,,2,2,133440,3
5260,12/1/2020,782,36,1,C29,1,42314,14/06/20,,2,2,1656220,3
5261,1/1/2019,783,48,0,C3,2,76195,12/10/2015,,1,2,432070,2
5262,2/1/2019,783,48,0,C3,2,76195,12/10/2015,,1,2,963370,2
5263,3/1/2019,783,48,0,C3,2,76195,12/10/2015,,1,2,1432500,2
5264,4/1/2019,783,48,0,C3,2,76195,12/10/2015,,1,2,378420,3
5265,5/1/2019,783,48,0,C3,2,76195,12/10/2015,,1,2,445940,3
5266,6/1/2019,783,48,0,C3,2,76195,12/10/2015,,1,2,194270,3
5267,7/1/2019,783,49,0,C3,2,76195,12/10/2015,,1,2,654650,2
5268,8/1/2019,783,49,0,C3,2,76195,12/10/2015,,1,2,0,2
5269,9/1/2019,783,49,0,C3,2,76195,12/10/2015,,1,2,442090,2
5270,10/1/2019,783,49,0,C3,2,76195,12/10/2015,,1,2,712770,2
5271,11/1/2019,783,49,0,C3,2,76195,12/10/2015,,1,2,116190,2
5272,12/1/2019,783,49,0,C3,2,76195,12/10/2015,,1,2,437820,2
5273,1/1/2020,783,49,0,C3,2,76195,12/10/2015,,1,2,311800,1
5274,2/1/2020,783,49,0,C3,2,76195,12/10/2015,23/02/20,1,2,0,1
5275,4/1/2020,784,41,0,C17,2,100303,4/6/2020,,3,3,0,1
5276,5/1/2020,784,41,0,C17,2,100303,4/6/2020,5/5/2020,3,3,0,1
5277,7/1/2020,785,31,0,C26,1,54209,17/07/20,,2,2,0,3
5278,8/1/2020,785,31,0,C26,1,54209,17/07/20,,2,2,1016040,3
5279,9/1/2020,785,31,0,C26,1,54209,17/07/20,,2,2,677080,3
5280,10/1/2020,785,31,0,C26,1,54209,17/07/20,,2,2,629040,2
5281,11/1/2020,785,31,0,C26,1,54209,17/07/20,,2,2,-319460,2
5282,12/1/2020,785,31,0,C26,1,54209,17/07/20,,2,2,428800,2
5283,9/1/2019,787,33,0,C26,1,75467,30/08/19,,3,3,0,1
5284,10/1/2019,787,34,0,C26,1,75467,30/08/19,,3,3,0,1
5285,11/1/2019,787,34,0,C26,1,75467,30/08/19,,3,3,200000,1
5286,12/1/2019,787,34,0,C26,1,75467,30/08/19,,3,3,200000,1
5287,1/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,8099680,2
5288,2/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,0,2
5289,3/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,-5483890,2
5290,4/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,-1608240,1
5291,5/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,0,1
5292,6/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,300000,1
5293,7/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,300000,1
5294,8/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,0,1
5295,9/1/2020,787,34,0,C26,1,75467,30/08/19,,3,3,0,1
5296,10/1/2020,787,35,0,C26,1,75467,30/08/19,25/10/20,3,3,0,1
5297,1/1/2019,789,38,1,C22,0,65696,27/11/18,,2,2,0,1
5298,2/1/2019,789,38,1,C22,0,65696,27/11/18,,2,2,279230,1
5299,3/1/2019,789,38,1,C22,0,65696,27/11/18,,2,2,398560,1
5300,4/1/2019,789,38,1,C22,0,65696,27/11/18,,2,2,0,3
5301,5/1/2019,789,38,1,C22,0,65696,27/11/18,,2,2,250000,3
5302,6/1/2019,789,38,1,C22,0,65696,27/11/18,,2,2,703560,3
5303,7/1/2019,789,38,1,C22,0,65696,27/11/18,,2,2,1555020,4
5304,8/1/2019,789,39,1,C22,0,65696,27/11/18,,2,2,687060,4
5305,9/1/2019,789,39,1,C22,0,65696,27/11/18,,2,2,2899610,4
5306,10/1/2019,789,39,1,C22,0,65696,27/11/18,,2,2,1012630,4
5307,11/1/2019,789,39,1,C22,0,65696,27/11/18,,2,2,1025980,4
5308,12/1/2019,789,39,1,C22,0,65696,27/11/18,,2,2,1468470,4
5309,1/1/2020,789,39,1,C22,0,65696,27/11/18,,2,2,3123500,4
5310,2/1/2020,789,39,1,C22,0,65696,27/11/18,,2,2,1973670,4
5311,3/1/2020,789,39,1,C22,0,65696,27/11/18,,2,2,5772230,4
5312,4/1/2020,789,39,1,C22,0,65696,27/11/18,,2,2,1445220,4
5313,5/1/2020,789,39,1,C22,0,72265,27/11/18,,2,3,500000,4
5314,6/1/2020,789,39,1,C22,0,72265,27/11/18,,2,3,2583020,4
5315,7/1/2020,789,39,1,C22,0,72265,27/11/18,,2,3,2611360,4
5316,8/1/2020,789,40,1,C22,0,72265,27/11/18,,2,3,3307190,4
5317,9/1/2020,789,40,1,C22,0,72265,27/11/18,,2,3,497730,4
5318,10/1/2020,789,40,1,C22,0,72265,27/11/18,,2,3,1716130,4
5319,11/1/2020,789,40,1,C22,0,72265,27/11/18,,2,3,952490,4
5320,12/1/2020,789,40,1,C22,0,72265,27/11/18,,2,3,2043520,4
5321,1/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,340390,1
5322,2/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,352320,1
5323,3/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,467150,1
5324,4/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,100110,2
5325,5/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,400000,2
5326,6/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,250000,2
5327,7/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,200000,2
5328,8/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,200000,2
5329,9/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,800000,2
5330,10/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,500000,2
5331,11/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,200000,2
5332,12/1/2019,790,30,0,C12,1,40253,11/11/2018,,2,2,200000,2
5333,1/1/2020,790,31,0,C12,1,40253,11/11/2018,,2,2,400000,1
5334,2/1/2020,790,31,0,C12,1,40253,11/11/2018,,2,2,317010,1
5335,3/1/2020,790,31,0,C12,1,40253,11/11/2018,,2,2,395480,1
5336,4/1/2020,790,31,0,C12,1,40253,11/11/2018,,2,2,200000,1
5337,5/1/2020,790,31,0,C12,1,40253,11/11/2018,19/05/20,2,2,200000,1
5338,1/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,1254520,2
5339,2/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,802220,2
5340,3/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,2528360,2
5341,4/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,116750,3
5342,5/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,463210,3
5343,6/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,999940,3
5344,7/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,1005940,3
5345,8/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,801250,3
5346,9/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,1188510,3
5347,10/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,710910,3
5348,11/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,755600,3
5349,12/1/2019,791,35,1,C4,0,84961,15/10/15,,2,3,812440,3
5350,1/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,200000,3
5351,2/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,150160,3
5352,3/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,4863750,3
5353,4/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,0,2
5354,5/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,751570,2
5355,6/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,150390,2
5356,7/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,671640,4
5357,8/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,7211170,4
5358,9/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,5245930,4
5359,10/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,3478330,4
5360,11/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,1558850,4
5361,12/1/2020,791,36,1,C4,0,84961,15/10/15,,2,3,2306750,4
5362,12/1/2019,792,31,1,C19,2,48639,12/10/2019,,2,2,0,1
5363,1/1/2020,792,31,1,C19,2,48639,12/10/2019,,2,2,0,1
5364,2/1/2020,792,32,1,C19,2,48639,12/10/2019,17/02/20,2,2,0,1
5365,11/1/2020,793,26,1,C7,2,92670,30/10/20,,3,3,0,1
5366,12/1/2020,793,26,,C7,2,92670,30/10/20,,3,3,127800,1
5367,1/1/2019,794,33,0,C21,2,60252,28/05/15,,2,2,172520,3
5368,2/1/2019,794,33,0,C21,2,60252,28/05/15,,2,2,702200,3
5369,3/1/2019,794,33,0,C21,2,60252,28/05/15,,2,2,3103150,3
5370,4/1/2019,794,33,0,C21,2,60252,28/05/15,,2,2,0,2
5371,5/1/2019,794,33,0,C21,2,60252,28/05/15,,2,2,337690,2
5372,6/1/2019,794,33,0,C21,2,60252,28/05/15,,2,2,0,2
5373,7/1/2019,794,33,0,C21,2,60252,28/05/15,14/07/19,2,2,0,1
5374,1/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,794630,3
5375,2/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,870490,3
5376,3/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,1462620,3
5377,4/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,101890,3
5378,5/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,597840,3
5379,6/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,520100,3
5380,7/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,504540,2
5381,8/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,200000,2
5382,9/1/2019,796,32,0,C26,2,50434,11/8/2015,,2,2,301860,2
5383,10/1/2019,796,32,0,C26,2,50434,11/8/2015,28/09/19,2,2,0,1
5384,1/1/2019,797,33,0,C24,2,29689,8/10/2018,,1,1,300000,2
5385,2/1/2019,797,33,0,C24,2,29689,8/10/2018,,1,1,102450,2
5386,3/1/2019,797,33,0,C24,2,29689,8/10/2018,,1,1,791000,2
5387,4/1/2019,797,33,0,C24,2,29689,8/10/2018,,1,1,0,1
5388,5/1/2019,797,33,0,C24,2,29689,8/10/2018,14/05/19,1,1,0,1
5389,1/1/2019,798,37,0,C27,0,34849,29/08/18,1/9/2019,2,2,0,1
5390,12/1/2019,799,33,1,C21,1,30951,12/6/2019,,2,2,0,1
5391,1/1/2020,799,33,1,C21,1,30951,12/6/2019,,2,2,116400,1
5392,2/1/2020,799,33,1,C21,1,30951,12/6/2019,,2,2,175320,1
5393,3/1/2020,799,34,1,C21,1,30951,12/6/2019,,2,2,164760,1
5394,4/1/2020,799,34,1,C21,1,30951,12/6/2019,29/03/20,2,2,0,1
5395,7/1/2019,800,35,0,C6,0,49614,30/06/19,,2,2,0,1
5396,8/1/2019,800,35,0,C6,0,49614,30/06/19,,2,2,0,1
5397,9/1/2019,800,36,0,C6,0,49614,30/06/19,,2,2,0,1
5398,10/1/2019,800,36,0,C6,0,49614,30/06/19,,2,2,250030,2
5399,11/1/2019,800,36,0,C6,0,49614,30/06/19,,2,2,262160,2
5400,12/1/2019,800,36,0,C6,0,49614,30/06/19,,2,2,106320,2
5401,1/1/2020,800,36,0,C6,0,49614,30/06/19,1/10/2020,2,2,0,1
5402,8/1/2020,801,38,0,C29,1,62810,21/08/20,,3,3,0,1
5403,9/1/2020,801,38,0,C29,1,62810,21/08/20,,3,3,0,1
5404,10/1/2020,801,39,0,C29,1,62810,21/08/20,,3,3,180750,2
5405,11/1/2020,801,39,0,C29,1,62810,21/08/20,,3,3,442690,2
5406,12/1/2020,801,39,0,C29,1,62810,21/08/20,,3,3,303860,2
5407,12/1/2020,802,29,0,C20,2,63080,12/12/2020,,3,3,0,1
5408,4/1/2020,803,27,0,C11,2,62232,14/04/20,,1,1,0,1
5409,5/1/2020,803,27,0,C11,2,62232,14/04/20,,1,1,0,1
5410,6/1/2020,803,27,0,C11,2,62232,14/04/20,,1,1,0,1
5411,7/1/2020,803,27,0,C11,2,62232,14/04/20,,1,1,0,1
5412,8/1/2020,803,27,0,C11,2,62232,14/04/20,29/07/20,1,1,0,1
5413,11/1/2019,804,29,0,C23,2,46600,11/11/2019,,2,2,0,1
5414,12/1/2019,804,29,0,C23,2,46600,11/11/2019,,2,2,300960,1
5415,1/1/2020,804,29,0,C23,2,46600,11/11/2019,,2,2,873820,2
5416,2/1/2020,804,29,0,C23,2,46600,11/11/2019,,2,2,426120,2
5417,3/1/2020,804,30,0,C23,2,46600,11/11/2019,,2,2,1474770,2
5418,4/1/2020,804,30,0,C23,2,46600,11/11/2019,,2,2,150750,2
5419,5/1/2020,804,30,0,C23,2,46600,11/11/2019,,2,2,457740,2
5420,6/1/2020,804,30,0,C23,2,46600,11/11/2019,,2,2,242510,2
5421,7/1/2020,804,30,0,C23,2,46600,11/11/2019,,2,2,0,1
5422,8/1/2020,804,30,0,C23,2,46600,11/11/2019,,2,2,155160,1
5423,9/1/2020,804,30,0,C23,2,46600,11/11/2019,9/1/2020,2,2,0,1
5424,1/1/2019,805,24,0,C16,1,17676,13/01/19,,1,1,0,2
5425,2/1/2019,805,24,0,C16,1,17676,13/01/19,,1,1,200000,2
5426,3/1/2019,805,24,0,C16,1,17676,13/01/19,,1,1,1342500,2
5427,4/1/2019,805,24,0,C16,1,17676,13/01/19,,1,1,0,1
5428,5/1/2019,805,24,0,C16,1,17676,13/01/19,,1,1,0,1
5429,6/1/2019,805,24,0,C16,1,17676,13/01/19,,1,1,0,1
5430,7/1/2019,805,24,0,C16,1,17676,13/01/19,28/06/19,1,1,0,1
5431,6/1/2020,806,39,1,C8,0,78647,6/2/2020,,3,3,0,1
5432,7/1/2020,806,39,1,C8,0,78647,6/2/2020,,3,3,675380,3
5433,8/1/2020,806,39,1,C8,0,78647,6/2/2020,,3,3,210420,3
5434,9/1/2020,806,39,1,C8,0,78647,6/2/2020,,3,3,935050,3
5435,10/1/2020,806,40,1,C8,0,78647,6/2/2020,,3,3,217540,1
5436,11/1/2020,806,40,1,C8,0,78647,6/2/2020,,3,3,192240,1
5437,12/1/2020,806,40,1,C8,0,78647,6/2/2020,,3,3,337250,1
5438,10/1/2020,807,32,1,C25,1,81547,10/11/2020,,3,3,0,1
5439,11/1/2020,807,32,1,C25,1,81547,10/11/2020,,3,3,0,1
5440,12/1/2020,807,32,1,C25,1,81547,10/11/2020,18/12/20,3,3,0,1
5441,5/1/2020,808,32,0,C15,1,49914,15/05/20,,3,3,0,1
5442,6/1/2020,808,32,0,C15,1,49914,15/05/20,,3,3,0,1
5443,7/1/2020,808,32,0,C15,1,49914,15/05/20,,3,3,0,1
5444,8/1/2020,808,33,0,C15,1,49914,15/05/20,,3,3,0,1
5445,9/1/2020,808,33,0,C15,1,49914,15/05/20,13/09/20,3,3,0,1
5446,12/1/2020,810,25,0,C17,1,45531,12/4/2020,,2,2,153540,1
5447,11/1/2019,811,29,0,C26,2,66017,31/10/19,,2,2,0,1
5448,12/1/2019,811,29,0,C26,2,66017,31/10/19,,2,2,0,1
5449,1/1/2020,811,29,0,C26,2,66017,31/10/19,,2,2,467760,1
5450,2/1/2020,811,30,0,C26,2,66017,31/10/19,,2,2,537360,1
5451,3/1/2020,811,30,0,C26,2,66017,31/10/19,3/8/2020,2,2,0,1
5452,1/1/2019,812,31,0,C15,2,42395,10/5/2018,,1,1,0,1
5453,2/1/2019,812,31,0,C15,2,42395,10/5/2018,30/01/19,1,1,0,1
5454,3/1/2020,813,32,1,C27,0,31787,3/2/2020,,2,2,0,1
5455,4/1/2020,813,33,1,C27,0,31787,3/2/2020,4/7/2020,2,2,0,1
5456,11/1/2020,814,29,0,C16,2,56133,16/11/20,,1,1,0,1
5457,12/1/2020,814,30,0,C16,2,56133,16/11/20,,1,1,0,1
5458,12/1/2020,816,41,0,C8,2,55115,12/12/2020,,2,2,0,1
5459,8/1/2019,818,31,1,C22,2,26850,8/8/2019,,2,2,0,1
5460,9/1/2019,818,31,1,C22,2,26850,8/8/2019,,2,2,0,1
5461,10/1/2019,818,31,1,C22,2,26850,8/8/2019,,2,2,0,1
5462,11/1/2019,818,31,1,C22,2,26850,8/8/2019,,2,2,0,1
5463,12/1/2019,818,32,1,C22,2,26850,8/8/2019,,2,2,101860,1
5464,1/1/2020,818,32,1,C22,2,26850,8/8/2019,,2,2,718280,1
5465,2/1/2020,818,32,1,C22,2,26850,8/8/2019,2/3/2020,2,2,0,1
5466,1/1/2019,819,39,0,C15,1,114358,11/1/2013,,2,4,1371370,2
5467,2/1/2019,819,39,0,C15,1,114358,11/1/2013,,2,4,845320,2
5468,3/1/2019,819,39,0,C15,1,114358,11/1/2013,,2,4,2450050,2
5469,4/1/2019,819,39,0,C15,1,114358,11/1/2013,,2,4,200000,2
5470,5/1/2019,819,39,0,C15,1,114358,11/1/2013,,2,4,402850,2
5471,6/1/2019,819,39,0,C15,1,114358,11/1/2013,,2,4,452000,2
5472,7/1/2019,819,40,0,C15,1,114358,11/1/2013,,2,4,850050,4
5473,8/1/2019,819,40,0,C15,1,114358,11/1/2013,,2,4,1346100,4
5474,9/1/2019,819,40,0,C15,1,114358,11/1/2013,,2,4,3300000,4
5475,10/1/2019,819,40,0,C15,1,114358,11/1/2013,,2,4,1098360,3
5476,11/1/2019,819,40,0,C15,1,114358,11/1/2013,,2,4,1448020,3
5477,12/1/2019,819,40,0,C15,1,114358,11/1/2013,,2,4,1289680,3
5478,1/1/2020,819,40,0,C15,1,114358,11/1/2013,,2,4,2558680,2
5479,2/1/2020,819,40,0,C15,1,114358,11/1/2013,,2,4,1802920,2
5480,3/1/2020,819,40,0,C15,1,114358,11/1/2013,,2,4,3256120,2
5481,4/1/2020,819,40,0,C15,1,114358,11/1/2013,,2,4,1000000,2
5482,5/1/2020,819,40,0,C15,1,114358,11/1/2013,,2,4,409220,2
5483,6/1/2020,819,40,0,C15,1,114358,11/1/2013,,2,4,1566700,2
5484,7/1/2020,819,41,0,C15,1,114358,11/1/2013,,2,4,2877290,3
5485,8/1/2020,819,41,0,C15,1,114358,11/1/2013,,2,4,403370,3
5486,9/1/2020,819,41,0,C15,1,114358,11/1/2013,,2,4,1665090,3
5487,10/1/2020,819,41,0,C15,1,114358,11/1/2013,,2,4,1461950,2
5488,11/1/2020,819,41,0,C15,1,114358,11/1/2013,,2,4,1293520,2
5489,12/1/2020,819,41,0,C15,1,114358,11/1/2013,,2,4,1146450,2
5490,1/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,1146890,4
5491,2/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,923250,4
5492,3/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,1501700,4
5493,4/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,815860,4
5494,5/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,541380,4
5495,6/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,253340,4
5496,7/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,458680,3
5497,8/1/2019,820,38,0,C14,2,59166,23/05/18,,1,1,116520,3
5498,9/1/2019,820,39,0,C14,2,59166,23/05/18,,1,1,758310,3
5499,10/1/2019,820,39,0,C14,2,59166,23/05/18,,1,1,300710,2
5500,11/1/2019,820,39,0,C14,2,59166,23/05/18,,1,1,166630,2
5501,12/1/2019,820,39,0,C14,2,59166,23/05/18,,1,1,237350,2
5502,1/1/2020,820,39,0,C14,2,59166,23/05/18,,1,1,151160,2
5503,2/1/2020,820,39,0,C14,2,59166,23/05/18,,1,1,0,2
5504,3/1/2020,820,39,0,C14,2,59166,23/05/18,,1,1,1478640,2
