date,hour,demand
2021-12-11,11,115.0
2021-12-11,12,130.0
2021-12-11,13,131.0
2021-12-11,14,131.0
2021-12-11,15,131.0
2021-12-11,16,131.0
2021-12-11,17,113.0
2021-12-11,18,110.0
2021-12-11,19,97.0
2021-12-11,20,80.0
2021-12-11,21,69.0
2021-12-11,22,65.0
2021-12-11,23,62.0
2021-12-12,0,60.0
2021-12-12,1,60.0
2021-12-12,2,59.0
2021-12-12,3,55.0
2021-12-12,4,50.0
2021-12-12,5,50.0
2021-12-12,7,51.0
2021-12-12,8,56.0
2021-12-12,9,65.0
2021-12-12,10,86.0
2021-12-12,11,103.0
2021-12-12,12,117.0
2021-12-12,13,117.0
2021-12-12,14,117.0
2021-12-12,15,117.0
2021-12-12,16,117.0
2021-12-12,17,107.0
2021-12-12,18,105.0
2021-12-12,19,93.0
2021-12-12,20,79.0
2021-12-12,21,70.0
2021-12-12,22,66.0
2021-12-12,23,61.0
2021-12-13,1,54.0
2021-12-13,6,48.0
2021-12-13,7,60.0
2021-12-13,8,66.0
2021-12-13,9,69.0
2021-12-13,10,84.0
2021-12-13,11,88.0
2021-12-13,12,94.0
2021-12-13,13,94.0
2021-12-13,14,93.0
2021-12-13,15,93.0
2021-12-13,16,92.0
2021-12-13,17,90.0
2021-12-13,18,90.0
2021-12-13,19,84.0
2021-12-13,20,60.0
2021-12-13,21,62.0
2021-12-13,22,60.0
2021-12-13,23,56.0
2021-12-14,0,57.0
2021-12-14,1,54.0
2021-12-14,2,55.0
2021-12-14,4,52.0
2021-12-14,6,51.0
2021-12-14,7,62.0
2021-12-14,8,68.0
2021-12-14,9,72.0
2021-12-14,10,85.0
2021-12-14,11,88.0
2021-12-14,12,89.0
2021-12-14,13,89.0
2021-12-14,14,89.0
2021-12-14,15,89.0
2021-12-14,16,91.0
2021-12-14,17,94.0
2021-12-14,18,94.0
2021-12-14,19,86.0
2021-12-14,20,69.0
2021-12-14,21,65.0
2021-12-14,22,62.0
2021-12-14,23,59.0
2021-12-15,0,57.0
2021-12-15,1,54.0
2021-12-15,3,52.0
2021-12-15,5,51.0
2021-12-15,6,51.0
2021-12-15,7,62.0
2021-12-15,8,68.0
2021-12-15,9,72.0
2021-12-15,10,85.0
2021-12-15,11,88.0
2021-12-15,12,91.0
2021-12-15,13,91.0
2021-12-15,14,91.0
2021-12-15,15,91.0
2021-12-15,16,93.0
2021-12-15,17,95.0
2021-12-15,18,95.0
2021-12-15,19,87.0
2021-12-15,20,73.0
2021-12-15,21,69.0
2021-12-15,22,68.0
2021-12-15,23,62.0
2021-12-16,0,57.0
2021-12-16,1,54.0
2021-12-16,2,55.0
2021-12-16,6,51.0
2021-12-16,7,62.0
2021-12-16,8,68.0
2021-12-16,9,72.0
2021-12-16,10,85.0
2021-12-16,11,87.0
2021-12-16,12,92.0
2021-12-16,13,92.0
2021-12-16,14,92.0
2021-12-16,15,92.0
2021-12-16,16,94.0
2021-12-16,17,96.0
2021-12-16,18,95.0
2021-12-16,19,87.0
2021-12-16,20,72.0
2021-12-16,21,71.0
2021-12-16,22,69.0
2021-12-16,23,64.0
2021-12-17,0,57.0
2021-12-17,1,55.0
2021-12-17,2,56.0
2021-12-17,3,53.0
2021-12-17,4,52.0
2021-12-17,6,52.0
2021-12-17,7,62.0
2021-12-17,8,70.0
2021-12-17,9,74.0
2021-12-17,10,86.0
2021-12-17,11,99.0
2021-12-17,12,113.0
2021-12-17,13,113.0
2021-12-17,14,113.0
2021-12-17,15,113.0
2021-12-17,16,114.0
2021-12-17,17,109.0
2021-12-17,18,108.0
2021-12-17,19,92.0
2021-12-17,20,79.0
2021-12-17,21,76.0
2021-12-17,22,73.0
2021-12-17,23,68.0
2021-12-18,0,57.0
2021-12-18,1,56.0
2021-12-18,2,59.0
2021-12-18,3,56.0
2021-12-18,7,53.0
2021-12-18,8,57.0
2021-12-18,9,74.0
2021-12-18,10,95.0
2021-12-18,11,113.0
2021-12-18,12,131.0
2021-12-18,13,132.0
2021-12-18,14,132.0
2021-12-18,15,132.0
2021-12-18,16,133.0
2021-12-18,17,113.0
2021-12-18,18,111.0
2021-12-18,19,95.0
2021-12-18,20,82.0
2021-12-18,21,71.0
2021-12-18,22,68.0
2021-12-18,23,60.0
2021-12-19,0,61.0
2021-12-19,1,60.0
2021-12-19,2,62.0
2021-12-19,7,57.0
2021-12-19,8,58.0
2021-12-19,9,69.0
2021-12-19,10,89.0
2021-12-19,11,106.0
2021-12-19,12,118.0
2021-12-19,13,118.0
2021-12-19,14,118.0
2021-12-19,15,118.0
2021-12-19,16,120.0
2021-12-19,17,109.0
2021-12-19,18,107.0
2021-12-19,19,94.0
2021-12-19,20,80.0
2021-12-19,21,72.0
2021-12-19,22,68.0
2021-12-20,0,61.0
2021-12-20,1,52.0
2021-12-20,2,54.0
2021-12-20,6,49.0
2021-12-20,7,63.0
2021-12-20,8,68.0
2021-12-20,9,71.0
2021-12-20,10,84.0
2021-12-20,11,87.0
2021-12-20,12,88.0
2021-12-20,13,88.0
2021-12-20,14,87.0
2021-12-20,15,87.0
2021-12-20,16,88.0
2021-12-20,17,92.0
2021-12-20,18,92.0
2021-12-20,19,81.0
2021-12-20,20,60.0
2021-12-20,21,59.0
2021-12-20,22,59.0
2021-12-20,23,52.0
2021-12-21,0,60.0
2021-12-21,1,54.0
2021-12-21,2,54.0
2021-12-21,6,50.0
2021-12-21,7,63.0
2021-12-21,8,68.0
2021-12-21,9,69.0
2021-12-21,10,83.0
2021-12-21,11,84.0
2021-12-21,12,80.0
2021-12-21,13,80.0
2021-12-21,14,80.0
2021-12-21,15,80.0
2021-12-21,16,80.0
2021-12-21,17,84.0
2021-12-21,18,84.0
2021-12-21,19,79.0
2021-12-21,20,63.0
2021-12-21,21,63.0
2021-12-21,22,64.0
2021-12-21,23,58.0
2021-12-22,0,59.0
2021-12-22,2,54.0
2021-12-22,5,50.0
2021-12-22,6,49.0
2021-12-22,7,63.0
2021-12-22,8,68.0
2021-12-22,9,69.0
2021-12-22,10,83.0
2021-12-22,11,84.0
2021-12-22,12,79.0
2021-12-22,13,79.0
2021-12-22,14,79.0
2021-12-22,15,79.0
2021-12-22,16,80.0
2021-12-22,17,83.0
2021-12-22,18,83.0
2021-12-22,19,80.0
2021-12-22,20,67.0
2021-12-22,21,67.0
2021-12-22,22,65.0
2021-12-22,23,58.0
2021-12-23,0,59.0
2021-12-23,1,53.0
2021-12-23,3,51.0
2021-12-23,5,49.0
2021-12-23,6,49.0
2021-12-23,7,63.0
2021-12-23,8,68.0
2021-12-23,9,70.0
2021-12-23,10,83.0
2021-12-23,11,83.0
2021-12-23,12,83.0
2021-12-23,13,83.0
2021-12-23,14,83.0
2021-12-23,15,83.0
2021-12-23,16,83.0
2021-12-23,17,87.0
2021-12-23,18,85.0
2021-12-23,19,82.0
2021-12-23,20,68.0
2021-12-23,21,68.0
2021-12-23,22,67.0
2021-12-23,23,63.0
2021-12-24,0,59.0
2021-12-24,1,54.0
2021-12-24,2,53.0
2021-12-24,4,49.0
2021-12-24,6,49.0
2021-12-24,7,68.0
2021-12-24,8,69.0
2021-12-24,9,71.0
2021-12-24,10,85.0
2021-12-24,11,96.0
2021-12-24,12,101.0
2021-12-24,13,101.0
2021-12-24,14,100.0
2021-12-24,15,100.0
2021-12-24,16,100.0
2021-12-24,17,97.0
2021-12-24,18,95.0
2021-12-24,19,84.0
2021-12-24,20,73.0
2021-12-24,21,72.0
2021-12-24,22,70.0
2021-12-24,23,65.0
2021-12-25,0,52.0
2021-12-25,1,51.0
2021-12-25,2,50.0
2021-12-25,3,48.0
2021-12-25,5,51.0
2021-12-25,7,54.0
2021-12-25,8,57.0
2021-12-25,9,75.0
2021-12-25,10,96.0
2021-12-25,11,116.0
2021-12-25,12,122.0
2021-12-25,13,122.0
2021-12-25,14,120.0
2021-12-25,15,120.0
2021-12-25,16,119.0
2021-12-25,17,103.0
2021-12-25,18,101.0
2021-12-25,19,91.0
2021-12-25,20,77.0
2021-12-25,21,69.0
2021-12-25,22,67.0
2021-12-25,23,61.0
2021-12-26,0,53.0
2021-12-26,1,52.0
2021-12-26,2,51.0
2021-12-26,4,50.0
2021-12-26,5,50.0
2021-12-26,6,50.0
2021-12-26,8,54.0
2021-12-26,9,68.0
2021-12-26,10,88.0
2021-12-26,11,106.0
2021-12-26,12,107.0
2021-12-26,13,105.0
2021-12-26,14,104.0
2021-12-26,15,105.0
2021-12-26,16,105.0
2021-12-26,17,97.0
2021-12-26,18,94.0
2021-12-26,19,87.0
2021-12-26,20,73.0
2021-12-26,21,67.0
2021-12-26,22,65.0
2021-12-26,23,62.0
2021-12-27,0,61.0
2021-12-27,6,46.0
2021-12-27,7,67.0
2021-12-27,8,67.0
2021-12-27,9,68.0
2021-12-27,10,81.0
2021-12-27,11,86.0
2021-12-27,12,85.0
2021-12-27,13,84.0
2021-12-27,14,83.0
2021-12-27,15,83.0
2021-12-27,16,84.0
2021-12-27,17,89.0
2021-12-27,18,89.0
2021-12-27,19,82.0
2021-12-27,20,60.0
2021-12-27,21,51.0
2021-12-27,22,55.0
2021-12-27,23,61.0
2021-12-28,0,54.0
2021-12-28,1,47.0
2021-12-28,5,47.0
2021-12-28,6,46.0
2021-12-28,7,67.0
2021-12-28,8,66.0
2021-12-28,9,68.0
2021-12-28,10,82.0
2021-12-28,11,86.0
2021-12-28,12,82.0
2021-12-28,13,80.0
2021-12-28,14,80.0
2021-12-28,15,81.0
2021-12-28,16,82.0
2021-12-28,17,88.0
2021-12-28,18,88.0
2021-12-28,19,81.0
2021-12-28,20,63.0
2021-12-28,21,55.0
2021-12-28,22,59.0
2021-12-28,23,62.0
2021-12-29,0,51.0
2021-12-29,1,48.0
2021-12-29,5,47.0
2021-12-29,6,46.0
2021-12-29,7,62.0
2021-12-29,8,55.0
2021-12-29,9,67.0
2021-12-29,10,81.0
2021-12-29,11,85.0
2021-12-29,12,81.0
2021-12-29,13,79.0
2021-12-29,14,79.0
2021-12-29,15,80.0
2021-12-29,16,81.0
2021-12-29,17,87.0
2021-12-29,18,87.0
2021-12-29,19,84.0
2021-12-29,20,70.0
2021-12-29,21,61.0
2021-12-29,22,65.0
2021-12-29,23,67.0
2021-12-30,0,51.0
2021-12-30,1,48.0
2021-12-30,6,55.0
2021-12-30,7,75.0
2021-12-30,8,60.0
2021-12-30,9,60.0
2021-12-30,10,83.0
2021-12-30,11,87.0
2021-12-30,12,82.0
2021-12-30,13,81.0
2021-12-30,14,81.0
2021-12-30,15,82.0
2021-12-30,16,83.0
2021-12-30,17,89.0
2021-12-30,18,87.0
2021-12-30,19,84.0
2021-12-30,20,68.0
2021-12-30,21,67.0
2021-12-30,22,69.0
2021-12-30,23,76.0
2021-12-31,0,56.0
2021-12-31,1,71.0
2021-12-31,3,67.0
2021-12-31,5,58.0
2021-12-31,6,58.0
2021-12-31,7,78.0
2021-12-31,8,65.0
2021-12-31,9,65.0
2021-12-31,10,94.0
2021-12-31,11,107.0
2021-12-31,12,93.0
2021-12-31,13,93.0
2021-12-31,14,96.0
2021-12-31,15,99.0
2021-12-31,16,98.0
2021-12-31,17,94.0
2021-12-31,18,91.0
2021-12-31,19,86.0
2021-12-31,20,72.0
2021-12-31,21,71.0
2021-12-31,22,75.0
2021-12-31,23,78.0
2022-01-01,0,46.0
2022-01-01,1,54.0
2022-01-01,2,71.0
2022-01-01,3,70.0
2022-01-01,5,70.0
2022-01-01,7,62.0
2022-01-01,8,60.0
2022-01-01,9,63.0
2022-01-01,10,73.0
2022-01-01,11,96.0
2022-01-01,12,116.0
2022-01-01,13,113.0
2022-01-01,14,112.0
2022-01-01,15,112.0
2022-01-01,16,111.0
2022-01-01,17,103.0
2022-01-01,18,101.0
2022-01-01,19,93.0
2022-01-01,20,77.0
2022-01-01,21,68.0
2022-01-01,22,75.0
2022-01-01,23,55.0
2022-01-02,0,44.0
2022-01-02,1,48.0
2022-01-02,2,63.0
2022-01-02,5,70.0
2022-01-02,6,70.0
2022-01-02,7,62.0
2022-01-02,8,59.0
2022-01-02,9,60.0
2022-01-02,10,68.0
2022-01-02,11,89.0
2022-01-02,12,105.0
2022-01-02,13,104.0
2022-01-02,14,103.0
2022-01-02,15,103.0
2022-01-02,16,102.0
2022-01-02,17,100.0
2022-01-02,18,99.0
2022-01-02,19,93.0
2022-01-02,20,79.0
2022-01-02,21,69.0
2022-01-02,22,73.0
2022-01-02,23,55.0
2022-01-03,0,46.0
2022-01-03,1,45.0
2022-01-03,5,57.0
2022-01-03,6,57.0
2022-01-03,7,55.0
2022-01-03,8,49.0
2022-01-03,9,61.0
2022-01-03,10,58.0
2022-01-03,11,49.0
2022-01-03,12,70.0
2022-01-03,13,69.0
2022-01-03,14,69.0
2022-01-03,15,69.0
2022-01-03,16,73.0
2022-01-03,17,78.0
2022-01-03,18,78.0
2022-01-03,19,76.0
2022-01-03,20,74.0
2022-01-03,21,71.0
2022-01-03,22,60.0
2022-01-03,23,36.0
2022-01-04,0,48.0
2022-01-04,1,47.0
2022-01-04,5,54.0
2022-01-04,6,53.0
2022-01-04,7,57.0
2022-01-04,8,59.0
2022-01-04,9,65.0
2022-01-04,10,59.0
2022-01-04,11,49.0
2022-01-04,12,71.0
2022-01-04,13,69.0
2022-01-04,14,69.0
2022-01-04,15,69.0
2022-01-04,16,72.0
2022-01-04,17,77.0
2022-01-04,18,77.0
2022-01-04,19,71.0
2022-01-04,20,64.0
2022-01-04,21,60.0
2022-01-04,22,50.0
2022-01-05,0,50.0
2022-01-05,1,50.0
2022-01-05,2,53.0
2022-01-05,6,52.0
2022-01-05,7,55.0
2022-01-05,8,57.0
2022-01-05,9,63.0
2022-01-05,10,58.0
2022-01-05,11,48.0
2022-01-05,12,71.0
2022-01-05,13,69.0
2022-01-05,14,69.0
2022-01-05,15,69.0
2022-01-05,16,72.0
2022-01-05,17,76.0
2022-01-05,18,76.0
2022-01-05,19,72.0
2022-01-05,20,65.0
2022-01-05,21,60.0
2022-01-05,22,58.0
2022-01-05,23,39.0
2022-01-06,0,50.0
2022-01-06,2,54.0
2022-01-06,4,53.0
2022-01-06,5,53.0
2022-01-06,6,53.0
2022-01-06,7,54.0
2022-01-06,8,53.0
2022-01-06,9,60.0
2022-01-06,10,56.0
2022-01-06,11,48.0
2022-01-06,12,68.0
2022-01-06,13,67.0
2022-01-06,14,66.0
2022-01-06,15,66.0
2022-01-06,16,72.0
2022-01-06,17,76.0
2022-01-06,18,75.0
2022-01-06,19,74.0
2022-01-06,20,65.0
2022-01-06,21,62.0
2022-01-06,22,62.0
2022-01-06,23,60.0
2022-01-07,1,53.0
2022-01-07,4,56.0
2022-01-07,6,57.0
2022-01-07,7,57.0
2022-01-07,8,58.0
2022-01-07,9,66.0
2022-01-07,10,69.0
2022-01-07,11,76.0
2022-01-07,12,84.0
2022-01-07,13,83.0
2022-01-07,14,83.0
2022-01-07,15,83.0
2022-01-07,16,84.0
2022-01-07,17,85.0
2022-01-07,18,84.0
2022-01-07,19,78.0
2022-01-07,20,71.0
2022-01-07,21,64.0
2022-01-07,22,63.0
2022-01-07,23,53.0
2022-01-08,0,56.0
2022-01-08,1,52.0
2022-01-08,2,70.0
2022-01-08,3,71.0
2022-01-08,4,73.0
2022-01-08,6,73.0
2022-01-08,7,70.0
2022-01-08,8,62.0
2022-01-08,9,76.0
2022-01-08,10,86.0
2022-01-08,11,102.0
2022-01-08,12,116.0
2022-01-08,13,113.0
2022-01-08,14,112.0
2022-01-08,15,112.0
2022-01-08,16,110.0
2022-01-08,17,103.0
2022-01-08,18,100.0
2022-01-08,19,91.0
2022-01-08,20,76.0
2022-01-08,21,64.0
2022-01-08,22,64.0
2022-01-08,23,52.0
2022-01-09,0,57.0
2022-01-09,1,52.0
2022-01-09,2,68.0
2022-01-09,3,67.0
2022-01-09,7,64.0
2022-01-09,8,62.0
2022-01-09,9,73.0
2022-01-09,10,83.0
2022-01-09,11,95.0
2022-01-09,12,102.0
2022-01-09,13,102.0
2022-01-09,14,101.0
2022-01-09,15,101.0
2022-01-09,16,101.0
2022-01-09,17,99.0
2022-01-09,18,98.0
2022-01-09,19,92.0
2022-01-09,20,78.0
2022-01-09,21,67.0
2022-01-09,22,68.0
2022-01-09,23,61.0
2022-01-10,0,60.0
2022-01-10,1,58.0
2022-01-10,2,59.0
2022-01-10,6,61.0
2022-01-10,7,57.0
2022-01-10,8,62.0
2022-01-10,9,70.0
2022-01-10,10,70.0
2022-01-10,11,80.0
2022-01-10,12,79.0
2022-01-10,13,78.0
2022-01-10,14,79.0
2022-01-10,15,79.0
2022-01-10,16,82.0
2022-01-10,17,84.0
2022-01-10,18,77.0
2022-01-10,19,76.0
2022-01-10,20,68.0
2022-01-10,21,62.0
2022-01-10,22,50.0
2022-01-10,23,48.0
2022-01-11,0,56.0
2022-01-11,1,55.0
2022-01-11,3,55.0
2022-01-11,5,53.0
2022-01-11,6,53.0
2022-01-11,7,59.0
2022-01-11,8,63.0
2022-01-11,9,69.0
2022-01-11,10,69.0
2022-01-11,11,79.0
2022-01-11,12,80.0
2022-01-11,13,78.0
2022-01-11,14,78.0
2022-01-11,15,78.0
2022-01-11,16,81.0
2022-01-11,17,83.0
2022-01-11,18,76.0
2022-01-11,19,72.0
2022-01-11,20,63.0
2022-01-11,21,58.0
2022-01-11,22,51.0
2022-01-11,23,49.0
2022-01-12,0,57.0
2022-01-12,2,57.0
2022-01-12,4,54.0
2022-01-12,5,53.0
2022-01-12,6,53.0
2022-01-12,7,57.0
2022-01-12,8,61.0
2022-01-12,9,68.0
2022-01-12,10,68.0
2022-01-12,11,70.0
2022-01-12,12,78.0
2022-01-12,13,76.0
2022-01-12,14,76.0
2022-01-12,15,76.0
2022-01-12,16,79.0
2022-01-12,17,81.0
2022-01-12,18,76.0
2022-01-12,19,73.0
2022-01-12,20,65.0
2022-01-12,21,59.0
2022-01-12,22,58.0
2022-01-12,23,51.0
2022-01-13,1,52.0
2022-01-13,6,52.0
2022-01-13,7,57.0
2022-01-13,8,61.0
2022-01-13,9,68.0
2022-01-13,10,69.0
2022-01-13,11,71.0
2022-01-13,12,77.0
2022-01-13,13,76.0
2022-01-13,14,76.0
2022-01-13,15,76.0
2022-01-13,16,82.0
2022-01-13,17,83.0
2022-01-13,18,78.0
2022-01-13,19,74.0
2022-01-13,20,63.0
2022-01-13,21,62.0
2022-01-13,22,60.0
2022-01-13,23,53.0
2022-01-14,0,51.0
2022-01-14,1,53.0
2022-01-14,3,57.0
2022-01-14,6,59.0
2022-01-14,7,59.0
2022-01-14,8,65.0
2022-01-14,9,70.0
2022-01-14,10,75.0
2022-01-14,11,81.0
2022-01-14,12,86.0
2022-01-14,13,85.0
2022-01-14,14,85.0
2022-01-14,15,85.0
2022-01-14,16,87.0
2022-01-14,17,88.0
2022-01-14,18,85.0
2022-01-14,19,78.0
2022-01-14,20,71.0
2022-01-14,21,65.0
2022-01-14,22,61.0
2022-01-14,23,59.0
2022-01-15,0,48.0
2022-01-15,1,52.0
2022-01-15,2,55.0
2022-01-15,4,53.0
2022-01-15,7,51.0
2022-01-15,8,56.0
2022-01-15,9,79.0
2022-01-15,10,89.0
2022-01-15,11,103.0
2022-01-15,12,115.0
2022-01-15,13,112.0
2022-01-15,14,111.0
2022-01-15,15,111.0
2022-01-15,16,110.0
2022-01-15,17,103.0
2022-01-15,18,100.0
2022-01-15,19,91.0
2022-01-15,20,75.0
2022-01-15,21,64.0
2022-01-15,22,61.0
2022-01-15,23,51.0
2022-01-16,0,54.0
2022-01-16,1,58.0
2022-01-16,2,58.0
2022-01-16,4,50.0
2022-01-16,5,48.0
2022-01-16,6,46.0
2022-01-16,7,44.0
2022-01-16,8,50.0
2022-01-16,9,80.0
2022-01-16,10,91.0
2022-01-16,11,104.0
2022-01-16,12,113.0
2022-01-16,13,113.0
2022-01-16,14,112.0
2022-01-16,15,112.0
2022-01-16,16,112.0
2022-01-16,17,111.0
2022-01-16,18,110.0
2022-01-16,19,100.0
2022-01-16,20,84.0
2022-01-16,21,73.0
2022-01-16,22,67.0
2022-01-16,23,53.0
2022-01-17,0,59.0
2022-01-17,2,51.0
2022-01-17,6,56.0
2022-01-17,7,54.0
2022-01-17,8,59.0
2022-01-17,9,64.0
2022-01-17,10,65.0
2022-01-17,11,66.0
2022-01-17,12,72.0
2022-01-17,13,73.0
2022-01-17,14,73.0
2022-01-17,15,73.0
2022-01-17,16,76.0
2022-01-17,17,80.0
2022-01-17,18,80.0
2022-01-17,19,75.0
2022-01-17,20,66.0
2022-01-17,21,63.0
2022-01-17,22,52.0
2022-01-17,23,49.0
2022-01-18,0,50.0
2022-01-18,6,48.0
2022-01-18,7,55.0
2022-01-18,8,60.0
2022-01-18,9,64.0
2022-01-18,10,64.0
2022-01-18,11,65.0
2022-01-18,12,73.0
2022-01-18,13,71.0
2022-01-18,14,71.0
2022-01-18,15,71.0
2022-01-18,16,74.0
2022-01-18,17,77.0
2022-01-18,18,77.0
2022-01-18,19,72.0
2022-01-18,20,63.0
2022-01-18,21,60.0
2022-01-18,22,50.0
2022-01-18,23,47.0
2022-01-19,0,53.0
2022-01-19,2,51.0
2022-01-19,5,52.0
2022-01-19,6,52.0
2022-01-19,7,60.0
2022-01-19,8,66.0
2022-01-19,9,69.0
2022-01-19,10,69.0
2022-01-19,11,70.0
2022-01-19,12,79.0
2022-01-19,13,77.0
2022-01-19,14,77.0
2022-01-19,15,77.0
2022-01-19,16,81.0
2022-01-19,17,84.0
2022-01-19,18,84.0
2022-01-19,19,81.0
2022-01-19,20,72.0
2022-01-19,21,68.0
2022-01-19,22,66.0
2022-01-19,23,58.0
2022-01-20,0,54.0
2022-01-20,2,52.0
2022-01-20,5,51.0
2022-01-20,6,51.0
2022-01-20,7,60.0
2022-01-20,8,65.0
2022-01-20,9,69.0
2022-01-20,10,70.0
2022-01-20,11,70.0
2022-01-20,12,77.0
2022-01-20,13,77.0
2022-01-20,14,77.0
2022-01-20,15,77.0
2022-01-20,16,83.0
2022-01-20,17,86.0
2022-01-20,18,85.0
2022-01-20,19,82.0
2022-01-20,20,71.0
2022-01-20,21,69.0
2022-01-20,22,67.0
2022-01-20,23,58.0
2022-01-21,0,52.0
2022-01-21,1,49.0
2022-01-21,2,52.0
2022-01-21,6,53.0
2022-01-21,7,61.0
2022-01-21,8,67.0
2022-01-21,9,73.0
2022-01-21,10,78.0
2022-01-21,11,84.0
2022-01-21,12,90.0
2022-01-21,13,90.0
2022-01-21,14,90.0
2022-01-21,15,90.0
2022-01-21,16,92.0
2022-01-21,17,93.0
2022-01-21,18,92.0
2022-01-21,19,83.0
2022-01-21,20,75.0
2022-01-21,21,69.0
2022-01-21,22,66.0
2022-01-21,23,63.0
2022-01-22,0,56.0
2022-01-22,1,57.0
2022-01-22,2,60.0
2022-01-22,3,57.0
2022-01-22,5,50.0
2022-01-22,7,51.0
2022-01-22,8,54.0
2022-01-22,9,88.0
2022-01-22,10,97.0
2022-01-22,11,112.0
2022-01-22,12,120.0
2022-01-22,13,118.0
2022-01-22,14,117.0
2022-01-22,15,117.0
2022-01-22,16,116.0
2022-01-22,17,108.0
2022-01-22,18,106.0
2022-01-22,19,94.0
2022-01-22,20,77.0
2022-01-22,21,67.0
2022-01-22,22,64.0
2022-01-22,23,51.0
2022-01-23,0,57.0
2022-01-23,1,59.0
2022-01-23,2,61.0
2022-01-23,6,52.0
2022-01-23,7,53.0
2022-01-23,8,56.0
2022-01-23,9,89.0
2022-01-23,10,101.0
2022-01-23,11,113.0
2022-01-23,12,118.0
2022-01-23,13,119.0
2022-01-23,14,118.0
2022-01-23,15,118.0
2022-01-23,16,117.0
2022-01-23,17,113.0
2022-01-23,18,112.0
2022-01-23,19,100.0
2022-01-23,20,85.0
2022-01-23,21,75.0
2022-01-23,22,70.0
2022-01-23,23,53.0
2022-01-24,0,60.0
2022-01-24,2,53.0
2022-01-24,3,53.0
2022-01-24,5,55.0
2022-01-24,6,56.0
2022-01-24,7,60.0
2022-01-24,8,66.0
2022-01-24,9,71.0
2022-01-24,10,70.0
2022-01-24,11,71.0
2022-01-24,12,75.0
2022-01-24,13,75.0
2022-01-24,14,76.0
2022-01-24,15,76.0
2022-01-24,16,79.0
2022-01-24,17,83.0
2022-01-24,18,83.0
2022-01-24,19,77.0
2022-01-24,20,68.0
2022-01-24,21,63.0
2022-01-24,22,54.0
2022-01-24,23,51.0
2022-01-25,0,52.0
2022-01-25,1,50.0
2022-01-25,6,50.0
2022-01-25,7,60.0
2022-01-25,8,66.0
2022-01-25,9,70.0
2022-01-25,10,69.0
2022-01-25,11,71.0
2022-01-25,12,76.0
2022-01-25,13,75.0
2022-01-25,14,75.0
2022-01-25,15,75.0
2022-01-25,16,79.0
2022-01-25,17,82.0
2022-01-25,18,82.0
2022-01-25,19,76.0
2022-01-25,20,71.0
2022-01-25,21,65.0
2022-01-25,22,56.0
2022-01-25,23,52.0
2022-01-26,5,54.0
2022-01-26,6,54.0
2022-01-26,7,61.0
2022-01-26,8,67.0
2022-01-26,9,71.0
2022-01-26,10,71.0
2022-01-26,11,72.0
2022-01-26,12,79.0
2022-01-26,13,77.0
2022-01-26,14,77.0
2022-01-26,15,77.0
2022-01-26,16,82.0
2022-01-26,17,85.0
2022-01-26,18,85.0
2022-01-26,19,81.0
2022-01-26,20,75.0
2022-01-26,21,66.0
2022-01-26,22,66.0
2022-01-26,23,59.0
2022-01-27,0,52.0
2022-01-27,1,52.0
2022-01-27,5,54.0
2022-01-27,6,54.0
2022-01-27,7,61.0
2022-01-27,8,65.0
2022-01-27,9,68.0
2022-01-27,10,69.0
2022-01-27,11,70.0
2022-01-27,12,77.0
2022-01-27,13,77.0
2022-01-27,14,77.0
2022-01-27,15,79.0
2022-01-27,16,83.0
2022-01-27,17,87.0
2022-01-27,18,86.0
2022-01-27,19,82.0
2022-01-27,20,74.0
2022-01-27,21,66.0
2022-01-27,22,66.0
2022-01-27,23,59.0
2022-01-28,0,49.0
2022-01-28,1,49.0
2022-01-28,3,49.0
2022-01-28,4,50.0
2022-01-28,5,50.0
2022-01-28,6,50.0
2022-01-28,7,63.0
2022-01-28,8,67.0
2022-01-28,9,73.0
2022-01-28,10,81.0
2022-01-28,11,89.0
2022-01-28,12,97.0
2022-01-28,13,97.0
2022-01-28,14,97.0
2022-01-28,15,98.0
2022-01-28,16,98.0
2022-01-28,17,99.0
2022-01-28,18,99.0
2022-01-28,19,103.0
2022-01-28,20,92.0
2022-01-28,21,72.0
2022-01-28,22,71.0
2022-01-28,23,68.0
2022-01-29,0,57.0
2022-01-29,1,58.0
2022-01-29,2,62.0
2022-01-29,4,53.0
2022-01-29,7,54.0
2022-01-29,8,56.0
2022-01-29,9,86.0
2022-01-29,10,95.0
2022-01-29,11,110.0
2022-01-29,12,117.0
2022-01-29,13,116.0
2022-01-29,14,116.0
2022-01-29,15,116.0
2022-01-29,16,114.0
2022-01-29,17,103.0
2022-01-29,18,101.0
2022-01-29,19,103.0
2022-01-29,20,89.0
2022-01-29,21,64.0
2022-01-29,22,61.0
2022-01-29,23,48.0
2022-01-30,0,52.0
2022-01-30,1,54.0
2022-01-30,2,57.0
2022-01-30,3,53.0
2022-01-30,6,51.0
2022-01-30,7,53.0
2022-01-30,8,58.0
2022-01-30,9,81.0
2022-01-30,10,87.0
2022-01-30,11,99.0
2022-01-30,12,100.0
2022-01-30,13,101.0
2022-01-30,14,101.0
2022-01-30,15,101.0
2022-01-30,16,101.0
2022-01-30,17,98.0
2022-01-30,18,98.0
2022-01-30,19,102.0
2022-01-30,20,84.0
2022-01-30,21,66.0
2022-01-30,22,67.0
2022-01-31,0,66.0
2022-01-31,1,64.0
2022-01-31,2,64.0
2022-01-31,5,64.0
2022-01-31,6,64.0
2022-01-31,7,71.0
